惟日不足,wei,zu
惟日为岁,wei,sui
惟所欲为,wei,wei
惟我独尊,wei,zun
惟肖惟妙,wei,miao
维妙维肖,wei,xiao
嵬目鸿耳,wei,er
嵬眼澒耳,wei,er
伟绩丰功,wei,gong
尾大不掉,wei,diao
尾大难掉,wei,diao
尾生抱柱,wei,zhu
尾生之信,wei,xin
纬武经文,wei,wen
委过于人,wei,ren
委靡不振,wei,zhen
委曲成全,wei,quan
委曲求全,wei,quan
委肉虎蹊,wei,xi
委重投艰,wei,jian
委罪于人,wei,ren
委委佗佗,wei,tuo
娓娓不倦,wei,juan
娓娓动听,wei,ting
娓娓而谈,wei,tan
萎糜不振,wei,zhen
萎靡不振,wei,zhen
亹亹不倦,tan,juan
未艾方兴,wei,xing
未卜先知,wei,zhi
未成一篑,wei,kui
未达一间,wei,jian
未定之天,wei,tian
未焚徙薪,wei,xin
未风先雨,wei,yu
未敢苟同,wei,tong
未竟之志,wei,zhi
未可厚非,wei,fei
未可同日而语,wei,yu
未老先衰,wei,shuai
未了公案,wei,an
未明求衣,wei,yi
未能免俗,wei,su
未识一丁,wei,ding
未为不可,wei,ke
未形之患,wei,huan
未雨绸缪,wei,mou
未知万一,wei,yi
未足轻重,wei,zhong
位卑言高,wei,gao
位不期骄,wei,jiao
位极人臣,wei,chen
味如鸡肋,wei,lei
味如嚼蜡,wei,la
味同嚼蜡,wei,cu
畏敌如虎,wei,hu
畏首畏尾,wei,wei
畏缩不前,wei,qian
畏威怀德,wei,de
畏葸不前,wei,qian
畏影避迹,wei,ji
畏影恶迹,wei,ji
畏影而走,wei,zou
谓予不信,wei,xin
渭川千亩,wei,mu
渭阳之情,wei,qing
渭浊泾清,wei,qing
蔚成风气,wei,qi
蔚然成风,wei,feng
蔚为大观,wei,guan
慰情胜无,wei,wu
魏颗结草,wei,cao
魏鹊无枝,wei,zhi
魏紫姚黄,wei,huang
温故知新,wen,xin
温良恭俭让,wen,rang
温衾扇枕,wen,zhen
温情脉脉,wen,mo
温情密意,wen,yi
温情蜜意,wen,yi
温凊定省,wen,sheng
温柔敦厚,wen,hou
温润而泽,wen,ze
温生绝裾,wen,ju
温文尔雅,wen,ya
温文儒雅,wen,ya
温席扇枕,wen,zhen
温香艳玉,wen,yu
温枕扇席,wen,xi
文不对题,wen,ti
文不加点,wen,dian
文采风流,wen,liu
文弛武玩,wen,wan
文从字顺,wen,shun
文觌武匿,wen,ni
文房四宝,wen,bao
文房四侯,wen,hou
文房四士,wen,shi
文房四物,wen,wu
文房四艺,wen,yi
文风不动,wen,dong
文过其实,wen,shi
文过饰非,wen,fei
文过遂非,wen,fei
文籍先生,wen,sheng
文奸济恶,wen,e
文江学海,wen,hai
文经武略,wen,lue
文经武纬,wen,wei
文君司马,wen,ma
文君新寡,wen,gua
文君新醮,wen,jiao
文婪武嬉,wen,xi
文理不通,wen,tong
文理俱惬,wen,qie
文期酒会,wen,hui
文人墨客,wen,ke
文人墨士,wen,shi
文人无行,wen,xing
文人相轻,wen,qing
文人学士,wen,shi
文如其人,wen,ren
文弱书生,wen,sheng
文山会海,wen,hai
文身断发,wen,fa
文身剪发,wen,fa
文身翦发,wen,fa
文深网密,wen,mi
文丝不动,wen,dong
文似其人,wen,ren
文搜丁甲,wen,jia
文韬武略,wen,lue
文恬武嬉,wen,xi
文通残锦,wen,jin
文无加点,wen,dian
文武差事,wen,shi
文武兼备,wen,bei
文武全才,wen,cai
文武双全,wen,quan
文武之道,wen,dao
文武之道，一张一弛,wen,chi
文献之家,wen,jia
文星高照,wen,zhao
文行出处,wen,chu
文修武备,wen,bei
文修武偃,wen,yan
文以载道,wen,dao
文圆质方,wen,fang
文章盖世,wen,shi
文章经济,wen,ji
文章巨公,wen,gong
文章钜公,wen,gong
文章魁首,wen,shou
文章山斗,wen,dou
文章宿老,wen,lao
文章星斗,wen,dou
文章憎命,wen,ming
文章宗工,wen,gong
文章宗匠,wen,jiang
文昭武穆,wen,mu
文治武力,wen,li
文质彬彬,wen,bin
文质斌斌,wen,bin
文子同升,wen,sheng
文子文孙,wen,sun
文宗学府,wen,fu
文治武功,Wen,gong
纹丝不动,wen,dong
闻宠若惊,wen,jing
闻风而动,wen,dong
闻风而起,wen,qi
闻风而逃,wen,tao
闻风而兴,wen,xing
闻风而至,wen,zhi
闻风破胆,wen,dan
闻风丧胆,wen,dan
闻风响应,wen,ying
闻风远遁,wen,dun
闻风远扬,wen,yang
闻过则喜,wen,xi
闻鸡起舞,wen,wu
闻雷失箸,wen,zhu
闻名不如见面,wen,mian
闻名丧胆,wen,dan
闻名遐迩,wen,er
闻融敦厚,wen,hou
闻声相思,wen,si
闻所不闻,wen,wen
闻所未闻,wen,wen
闻噎废食,wen,shi
闻一知二,wen,er
闻一知十,wen,shi
刎颈之交,wen,jiao
稳步前进,wen,jin
稳操胜券,wen,quan
稳操胜算,wen,suan
稳操左券,wen,quan
稳吃三注,wen,zhu
稳如泰山,wen,shan
稳扎稳打,wen,da
稳坐钓鱼船,wen,chuan
问安视寝,wen,qin
问安视膳,wen,shan
问长问短,wen,duan
问道于盲,wen,mang
问鼎轻重,wen,zhong
问鼎中原,wen,yuan
问官答花,wen,hua
问寒问暖,wen,nuan
问柳评花,wen,hua
问柳寻花,wen,hua
问牛知马,wen,ma
问寝视膳,wen,shan
问舍求田,wen,tian
问十道百,wen,bai
问天买卦,wen,gua
问心无愧,wen,kui
问羊知马,wen,ma
问一答十,wen,shi
问诸水滨,wen,bin
问罪之师,wen,shi
汶阳田反,wen,fan
瓮尽杯干,weng,gan
瓮里醯鸡,weng,ji
瓮声瓮气,weng,qi
瓮天蠡海,weng,hai
瓮天之见,weng,jian
瓮牖桑枢,weng,shu
瓮牖绳枢,weng,shu
瓮中之鳖,weng,bie
瓮中捉鳖,weng,bie
窝火憋气,wo,qi
窝停主人,wo,ren
蜗舍荆扉,wo,fei
蜗角虚名,wo,ming
蜗角蝇头,wo,tou
蜗角之争,wo,zheng
蜗名微利,wo,li
蜗行牛步,wo,bu
我黼子佩,wo,pei
我负子戴,wo,dai
我见犹怜,wo,lian
我武惟扬,wo,yang
我心如秤,wo,cheng
我行我素,wo,su
我醉欲眠,wo,mian
捰袖揎拳,luo,quan
沃野千里,wo,li
卧不安席,wo,xi
卧床不起,wo,qi
卧虎藏龙,wo,long
卧榻鼾睡,wo,shui
卧榻之旁，岂容他人鼾睡,wo,shui
卧榻之上，岂容他人鼾睡,wo,shui
卧薪尝胆,wo,dan
卧雪眠霜,wo,shuang
握发吐哺,wo,bu
握发吐飧,wo,sun
握风捕影,wo,ying
握纲提领,wo,ling
握铅抱椠,wo,qian
握拳透掌,wo,zhang
握拳透爪,wo,zhao
握蛇骑虎,wo,hu
握手言欢,wo,huan
握素怀铅,wo,qian
握素披黄,wo,huang
握粟出卜,wo,bo
握炭流汤,wo,tang
握雾拏云,wo,yun
握瑜怀瑾,wo,jin
握瑜怀玉,wo,yu
握雨携云,wo,yun
握云拿雾,wo,wu
乌白马角,wu,jiao
乌踆兔走,wu,zou
乌飞兔走,wu,zou
乌合之众,wu,zhong
乌集之交,wu,jiao
乌集之众,wu,zhong
乌焦巴弓,wu,gong
乌帽红裙,wu,qun
乌面鹄形,wu,xing
乌鸟私情,wu,qing
乌七八糟,wu,zao
乌天黑地,wu,di
乌头白，马生角,wu,jiao
乌头白马生角,wu,jiao
乌头马角,wu,jiao
乌烟瘴气,wu,qi
乌焉成马,wu,ma
乌衣门第,wu,di
乌衣之游,wu,you
乌衣子弟,wu,di
乌有先生,wu,sheng
污泥浊水,wu,shui
污七八糟,wu,zao
污手垢面,wu,mian
呜呼哀哉,wu,zai
呜呼噫嘻,wu,xi
巫山洛浦,wu,pu
巫山云雨,wu,yu
巫云楚雨,wu,yu
屋如七星,wu,xing
屋上建瓴,wu,ling
屋上乌,wu,wu
屋乌推爱,wu,ai
屋乌之爱,wu,ai
屋下架屋,wu,wu
屋下作屋,wu,wu
诬良为盗,wu,dao
无寇暴死,wu,shi
无般不识,wu,shi
无背无侧,wu,ce
无边风月,wu,yue
无边无际,wu,ji
无边无沿,wu,yan
无边无垠,wu,yin
无病呻吟,wu,yin
无病自炙,wu,jiu
无补于事,wu,shi
无肠公子,wu,zi
无肠可断,wu,duan
无耻之尤,wu,you
无出其右,wu,you
无从置喙,wu,hui
无大不大,wu,da
无大无小,wu,xiao
无待蓍龟,wu,gui
无党无偏,wu,pian
无德而称,wu,cheng
无的放矢,wu,shi
无敌天下,wu,xia
无敌于天下,wu,xia
无地可容,wu,rong
无地自处,wu,chu
无地自厝,wu,cuo
无地自容,wu,rong
无颠无倒,wu,dao
无冬历夏,wu,xia
无冬无夏,wu,xia
无动为大,wu,da
无动于中,wu,zhong
无动于衷,wu,zhong
无洞掘蟹,wu,xie
无毒不丈夫,wu,fu
无独有偶,wu,ou
无端生事,wu,shi
无恶不为,wu,wei
无恶不造,wu,zao
无恶不作,wu,zuo
无法无天,wu,tian
无方之民,wu,min
无风不起浪,wu,lang
无风起浪,wu,lang
无风三尺浪,wu,lang
无风生浪,wu,lang
无风扬波,wu,bo
无风作浪,wu,lang
无缝天衣,wu,yi
无佛处称尊,wu,zun
无服之丧,wu,sang
无服之殇,wu,shang
无父无君,wu,jun
无根而固,wu,gu
无根无蒂,wu,di
无根之木，无源之水,wu,shui
无功而禄,wu,lu
无功受禄,wu,lu
无故呻吟,wu,yin
无挂无碍,wu,ai
无罣无碍,wu,ai
无关大局,wu,ju
无关大体,wu,ti
无关宏旨,wu,zhi
无关紧要,wu,yao
无关痛痒,wu,yang
无官一身轻,wu,qing
无何有乡,wu,xiang
无何有之乡,wu,xiang
无乎不可,wu,ke
无毁无誉,wu,yu
无机可乘,wu,cheng
无迹可求,wu,qiu
无迹可寻,wu,xun
无稽之谈,wu,tan
无稽之言,wu,yan
无计可奈,wu,nai
无计可施,wu,shi
无计奈何,wu,he
无计所奈,wu,nai
无际可寻,wu,xun
无济于事,wu,shi
无家可奔,wu,ben
无家可归,wu,gui
无家无室,wu,shi
无价之宝,wu,bao
无坚不摧,wu,cui
无坚不陷,wu,xian
无间冬夏,wu,xia
无间可乘,wu,cheng
无间可伺,wu,si
无间是非,wu,fei
无疆之休,wu,xiu
无噍类矣,wu,yi
无尽无穷,wu,qiong
无尽无休,wu,xiu
无精嗒彩,wu,cai
无精打采,wu,cai
无精打彩,wu,cai
无胫而来,wu,lai
无胫而行,wu,xing
无胫而至,wu,zhi
无胫而走,wu,zou
无旧无新,wu,xin
无咎无誉,wu,yu
无拘无碍,wu,ai
无拘无缚,wu,fu
无拘无束,wu,shu
无可比伦,wu,lun
无可比拟,wu,ni
无可比象,wu,xiang
无可不可,wu,ke
无可非议,wu,yi
无可奉告,wu,gao
无可厚非,wu,fei
无可讳言,wu,yan
无可救药,wu,yao
无可名状,wu,zhuang
无可奈何,wu,he
无可奈何花落去,wu,qu
无可柰何,wu,he
无可如何,wu,he
无可无不可,wu,ke
无可争辩,wu,bian
无可置辩,wu,bian
无可置喙,wu,hui
无可置疑,wu,yi
无空不入,wu,ru
无孔不入,wu,ru
无孔不钻,wu,zuan
无愧衾影,wu,ying
无理取闹,wu,nao
无立锥之地,wu,di
无了根蒂,wu,di
无了无休,wu,xiu
无虑无思,wu,si
无虑无忧,wu,you
无论如何,wu,he
无毛大虫,wu,chong
无米之炊,wu,chui
无面目见江东父老,wu,lao
无名火气,wu,qi
无名孽火,wu,huo
无名小辈,wu,bei
无名小卒,wu,zu
无名英雄,wu,xiong
无名之璞,wu,pu
无名之朴,wu,pu
无名之师,wu,shi
无明无夜,wu,ye
无明业火,wu,huo
无能为力,wu,li
无能为役,wu,yi
无偏无陂,wu,bei
无偏无党,wu,dang
无偏无颇,wu,po
无偏无倚,wu,yi
无平不颇,wu,po
无其伦比,wu,bi
无其奈何,wu,he
无奇不有,wu,you
无千待万,wu,wan
无千无万,wu,wan
无牵无挂,wu,gua
无巧不成话,wu,hua
无巧不成书,wu,shu
无亲无故,wu,gu
无情少面,wu,mian
无情无彩,wu,cai
无情无绪,wu,xu
无情无义,wu,yi
无穷无尽,wu,jin
无拳无勇,wu,yong
无人问津,wu,jin
无人之地,wu,di
无人之境,wu,jing
无任之禄,wu,lu
无容身之地,wu,di
无如奈何,wu,he
无如之何,wu,he
无如之奈,wu,nai
无伤大体,wu,ti
无伤大雅,wu,ya
无伤无臭,wu,xiu
无声无臭,wu,xiu
无声无色,wu,se
无声无息,wu,xi
无师自通,wu,tong
无施不可,wu,ke
无施不效,wu,xiao
无时无刻,wu,ke
无始无终,wu,zhong
无事不登三宝殿,wu,dian
无事生非,wu,fei
无事生事,wu,shi
无适无莫,wu,mo
无適无莫,wu,mo
无束无拘,wu,ju
无丝有线,wu,xian
无私有弊,wu,bi
无私有意,wu,yi
无私之光,wu,guang
无思无虑,wu,lu
无所不包,wu,bao
无所不备,wu,bei
无所不及,wu,ji
无所不尽其极,wu,ji
无所不可,wu,ke
无所不能,wu,neng
无所不容,wu,rong
无所不通,wu,tong
无所不为,wu,wei
无所不晓,wu,xiao
无所不用其极,wu,ji
无所不有,wu,you
无所不在,wu,zai
无所不知,wu,zhi
无所不至,wu,zhi
无所不作,wu,zuo
无所措手,wu,shou
无所措手足,wu,zu
无所错手足,wu,zu
无所顾惮,wu,dan
无所顾忌,wu,ji
无所回避,wu,bi
无所忌惮,wu,dan
无所忌讳,wu,hui
无所可否,wu,fou
无所容心,wu,xin
无所施其伎,wu,ji
无所施其技,wu,ji
无所事事,wu,shi
无所适从,wu,cong
无所畏惮,wu,dan
无所畏忌,wu,ji
无所畏惧,wu,ju
无所依归,wu,gui
无所用心,wu,xin
无所用之,wu,zhi
无所重轻,wu,qing
无所作为,wu,wei
无天无日,wu,ri
无天于上，无地于下,wu,xia
无头告示,wu,shi
无头无尾,wu,wei
无万大千,wu,qian
无往不复,wu,fu
无往不克,wu,ke
无往不利,wu,li
无往不胜,wu,sheng
无妄之福,wu,fu
无妄之祸,wu,huo
无妄之忧,wu,you
无妄之灾,wu,zai
无微不至,wu,zhi
无为而成,wu,cheng
无为而治,wu,zhi
无为之治,wu,zhi
无为自成,wu,cheng
无为自化,wu,hua
无隙可乘,wu,cheng
无下箸处,wu,chu
无相无作,wu,zuo
无懈可击,wu,ji
无形无影,wu,ying
无形之罪,wu,zui
无兄盗嫂,wu,sao
无休无了,wu,le
无须之祸,wu,huo
无涯之戚,wu,qi
无言可对,wu,dui
无盐不解淡,wu,dan
无颜落色,wu,se
无一不备,wu,bei
无一不知,wu,zhi
无衣之赋,wu,fu
无依无靠,wu,kao
无以复加,wu,jia
无以塞责,wu,ze
无倚无靠,wu,kao
无翼而飞,wu,fei
无影无形,wu,xing
无影无踪,wu,zong
无庸讳言,wu,yan
无庸置辩,wu,bian
无庸置疑,wu,yi
无庸赘述,wu,shu
无用武之地,wu,di
无忧无虑,wu,lu
无幽不烛,wu,zhu
无尤无怨,wu,yuan
无有伦比,wu,bi
无与比伦,wu,lun
无与伦比,wu,bi
无与为比,wu,bi
无缘无故,wu,gu
无源之水，无本之末,wu,mo
无源之水，无本之木,wu,mu
无远不届,wu,jie
无远弗届,wu,jie
无怨无德,wu,de
无遮大会,wu,hui
无征不信,wu,xin
无知妄作,wu,zuo
无置锥地,wu,di
无中生有,wu,you
无昼无夜,wu,ye
无踪无影,wu,ying
无足轻重,wu,zhong
无足重轻,wu,qing
毋望之福,wu,fu
毋望之祸,wu,huo
毋翼而飞,wu,fei
吴带当风,wu,feng
吴牛喘月,wu,yue
吴市吹箫,wu,xiao
吴市之箫,wu,xiao
吴头楚尾,wu,wei
吴下阿蒙,wu,meng
吴越同舟,wu,zhou
吾自有处,wu,chu
吾家千里驹,wu,ju
吾谁与归,wu,gui
吾膝如铁,wu,tie
梧凤之鸣,wu,ming
梧鼠技穷,wu,qiong
梧鼠五技,wu,ji
梧鼠之技,wu,ji
梧桐断角,wu,jiao
梧桐一叶落,wu,luo
五步成诗,wu,shi
五彩缤纷,wu,fen
五藏六府,wu,fu
五车腹笥,wu,si
五尺竖子,wu,zi
五尺童子,wu,zi
五尺之童,wu,tong
五尺之僮,wu,tong
五大三粗,wu,cu
五典三坟,wu,fen
五鼎万钟,wu,zhong
五冬六夏,wu,xia
五斗折腰,wu,yao
五毒俱全,wu,quan
五短身材,wu,cai
五方杂处,wu,chu
五方杂厝,wu,cuo
五风十雨,wu,yu
五谷不分,wu,fen
五谷不升,wu,sheng
五谷丰登,wu,deng
五谷丰熟,wu,shu
五羖大夫,wu,fu
五光十色,wu,se
五鬼闹判,wu,pan
五合六聚,wu,ju
五侯蜡烛,wu,zhu
五侯七贵,wu,gui
五湖四海,wu,hai
五花八门,wu,men
五花大绑,wu,bang
五花杀马,wu,ma
五黄六月,wu,yue
五积六受,wu,shou
五脊六兽,wu,shou
五角六张,wu,zhang
五经扫地,wu,di
五劳七伤,wu,shang
五里雾,wu,wu
五里雾中,wu,zhong
五陵豪气,wu,qi
五陵年少,wu,shao
五陵英少,wu,shao
五零二落,wu,luo
五零四散,wu,san
五马分尸,wu,shi
五内俱崩,wu,beng
五内如焚,wu,fen
五男二女,wu,nu
五抢六夺,wu,duo
五亲六眷,wu,juan
五雀六燕,wu,yan
五日京兆,wu,zhao
五色缤纷,wu,fen
五色无主,wu,zhu
五色相宣,wu,xuan
五申三令,wu,ling
五十步笑百步,wu,bu
五石六鹢,wu,yi
五世其昌,wu,chang
五体投诚,wu,cheng
五体投地,wu,di
五味俱全,wu,quan
五心六意,wu,yi
五行八作,wu,zuo
五行并下,wu,xia
五行俱下,wu,xia
五虚六耗,wu,hao
五言长城,wu,cheng
五颜六色,wu,se
五音六律,wu,lu
五月飞霜,wu,shuang
五月披裘,wu,qiu
五月粜新谷,wu,gu
五蕴皆空,wu,kong
五脏六腑,wu,fu
五洲四海,wu,hai
五子登科,wu,ke
武不善作,wu,zuo
武昌剩竹,wu,zhu
武断乡曲,wu,qu
武断专横,wu,heng
武爵武任,wu,ren
武偃文修,wu,xiu
武艺超群,wu,qun
碔砆混玉,zhi,yu
舞笔弄文,wu,wen
舞弊营私,wu,si
舞词弄札,wu,zha
舞刀跃马,wu,ma
舞凤飞龙,wu,long
舞弄文墨,wu,mo
舞裙歌扇,wu,shan
舞衫歌扇,wu,shan
舞文弄法,wu,fa
舞文弄墨,wu,mo
舞文巧诋,wu,di
舞文饰智,wu,zhi
舞文玩法,wu,fa
舞榭歌楼,wu,lou
舞榭歌台,wu,tai
舞爪张牙,wu,ya
勿怠勿忘,wu,wang
勿忘在莒,wu,ju
勿谓言之不预也,wu,ye
务本抑末,wu,mo
物美价廉,jia,mei
物腐虫生,wu,sheng
物阜民安,wu,an
物阜民丰,wu,feng
物阜民康,wu,kang
物归原主,wu,zhu
物华天宝,wu,bao
物换星移,wu,yi
物极必反,wu,fan
物极必返,wu,fan
物极将返,wu,fan
物极则反,wu,fan
物尽其用,wu,yong
物竞天择,wu,ze
物离乡贵,wu,gui
物力维艰,wu,jian
物伤其类,wu,lei
物是人非,wu,fei
物稀为贵,wu,gui
物以类聚,wu,ju
物以群分,wu,fen
物以希为贵,wu,gui
物以稀为贵,wu,gui
物议沸腾,wu,teng
物殷俗阜,wu,fu
物在人亡,wu,wang
物至则反,wu,fan
误打误撞,wu,zhuang
误付洪乔,wu,qiao
误国殃民,wu,min
误人子弟,wu,di
误认颜标,wu,biao
误入歧途,wu,tu
误作非为,wu,wei
雾暗云深,wu,shen
雾鬓风鬟,wu,huan
雾鬓云鬟,wu,huan
雾惨云愁,wu,chou
雾阁云窗,wu,chuang
雾集云合,wu,he
雾里看花,wu,hua
雾鳞云爪,wu,zhao
雾起云涌,wu,yong
雾散云披,wu,pi
雾释冰融,wu,rong
雾锁烟迷,wu,mi
雾兴云涌,wu,yong
雾涌云蒸,wu,zheng
寤寐求之,wu,zhi
夕寐宵兴,xi,xing
夕惕朝乾,xi,qian
夕惕若厉,xi,li
夕阳西下,xi,xia
西窗剪烛,xi,zhu
西方净国,xi,guo
西方净土,xi,tu
西风残照,xi,zhao
西风落叶,xi,ye
西赆南琛,xi,chen
西邻责言,xi,yan
西颦东效,xi,xiao
西山日薄,xi,bao
西食东眠,xi,mian
西台痛哭,xi,ku
西装革履,xi,lu
西子捧心,xi,xin
吸风饮露,xi,lu
吸新吐故,xi,gu
希奇古怪,xi,guai
希世之宝,xi,bao
希世之才,xi,cai
希世之珍,xi,zhen
希旨承颜,xi,yan
析辨诡词,xi,ci
析辨诡辞,xi,ci
析辩诡辞,xi,ci
析肝刿胆,xi,dan
析肝沥悃,xi,kun
析肝吐胆,xi,dan
析骨而炊,xi,chui
析圭担爵,xi,jue
析圭儋爵,xi,jue
析圭分组,xi,zu
析珪判野,xi,ye
析珪胙土,xi,tu
析骸以爨,xi,cuan
析骸易子,xi,zi
析毫剖厘,xi,li
析毫剖芒,xi,mang
析交离亲,xi,qin
析精剖微,xi,wei
析缕分条,xi,tiao
析律贰端,xi,duan
析律舞文,xi,wen
析微察异,xi,yi
析言破律,xi,lu
析疑匡谬,xi,miu
息迹静处,xi,chu
息交绝游,xi,you
息怒停瞋,xi,chen
息黥补劓,xi,yi
息事宁人,xi,ren
息息相关,xi,guan
息息相通,xi,tong
悉帅敝赋,xi,fu
悉索敝赋,xi,fu
悉索薄赋,xi,fu
惜客好义,xi,yi
惜老怜贫,xi,pin
惜墨如金,xi,jin
惜玉怜香,xi,xiang
惜指失掌,xi,zhang
惜字如金,xi,jin
晰毛辨发,xi,fa
犀顶龟文,xi,wen
犀角烛怪,xi,guai
犀颅玉颊,xi,jia
犀牛望月,xi,yue
犀燃烛照,xi,zhao
犀照牛渚,xi,zhu
稀奇古怪,xi,guai
稀世之宝,xi,bao
熙来攘往,xi,wang
熙熙壤壤,xi,rang
熙熙攘攘,xi,rang
熙熙融融,xi,rong
嘻皮涎脸,xi,lian
嘻皮笑脸,xi,lian
嘻笑怒骂,xi,ma
嬉皮笑脸,xi,lian
嬉笑怒骂,xi,ma
嬉笑怒骂，皆成文章,xi,zhang
膝行而前,xi,qian
膝行匍伏,xi,fu
膝行蒲伏,xi,fu
膝行肘步,xi,bu
膝痒搔背,xi,bei
膝语蛇行,xi,xing
歙漆阿胶,she,jiao
羲皇上人,xi,ren
鼷腹鹪枝,xi,zhi
鼷鼠饮河,xi,he
习非成是,xi,shi
习故安常,xi,chang
习惯成自然,xi,ran
习俗移性,xi,xing
习以成俗,xi,su
习以为常,xi,chang
习与性成,xi,cheng
习焉不察,xi,cha
席不暇暖,xi,nuan
席地而坐,xi,zuo
席地幕天,xi,tian
席丰履厚,xi,hou
席卷八荒,xi,huang
席卷而逃,xi,tao
席卷天下,xi,xia
席履丰厚,xi,hou
席门蓬巷,xi,xiang
席门穷巷,xi,xiang
席上之珍,xi,zhen
席薪枕块,xi,kuai
席珍待聘,xi,pin
袭故蹈常,xi,chang
袭人故智,xi,zhi
洗兵牧马,xi,ma
洗肠涤胃,xi,wei
洗耳恭听,xi,ting
洗耳拱听,xi,ting
洗垢匿瑕,xi,xia
洗垢求瘢,xi,ban
洗垢求瑕,xi,xia
洗垢索瘢,xi,ban
洗脚上船,xi,chuan
洗颈就戮,xi,lu
洗眉刷目,xi,mu
洗手不干,xi,gan
洗手奉公,xi,gong
洗手奉职,xi,zhi
洗髓伐毛,xi,mao
洗心涤虑,xi,lu
洗心革面,xi,mian
洗心换骨,xi,gu
洗心回面,xi,mian
洗雪逋负,xi,fu
洗濯磨淬,xi,cui
徙善远罪,xi,zui
徙薪曲突,xi,tu
徙宅忘妻,xi,qi
喜不自胜,xi,sheng
喜出望外,xi,wai
喜从天降,xi,jiang
喜见于色,xi,se
喜眉笑眼,xi,yan
喜怒哀乐,xi,le
喜怒不形于色,xi,se
喜怒无常,xi,chang
喜气洋洋,xi,yang
喜上眉梢,xi,shao
喜闻乐见,xi,jian
喜笑颜开,xi,kai
喜新厌故,xi,gu
喜新厌旧,xi,jiu
喜行于色,xi,se
喜形于色,xi,se
喜溢眉梢,xi,shao
喜跃抃舞,xi,wu
喜逐颜开,xi,kai
戏彩娱亲,xi,qin
戏蝶游蜂,xi,feng
系风捕景,xi,jing
系风捕影,xi,ying
系马埋轮,xi,lun
细大不捐,xi,juan
细水长流,xi,liu
细微末节,xi,jie
细针密缕,xi,lu
细枝末节,xi,jie
郤诜丹桂,xi,gui
郤诜高第,xi,di
阋墙谇帚,xi,zhou
阋墙御侮,xi,wu
舄乌虎帝,xi,di
隙大墙坏,xi,huai
隙穴之窥,xi,kui
呷醋节帅,xia,shuai
虾兵蟹将,xia,jiang
瞎马临池,xia,chi
瞎子摸象,xia,xiang
瞎子摸鱼,xia,yu
匣剑帷灯,xia,deng
匣里龙吟,xia,yin
侠肝义胆,xia,dan
狎雉驯童,xia,tong
柙虎樊熊,xia,xiong
狭路相逢,xia,feng
遐尔闻名,xia,ming
遐迩闻名,xia,ming
遐迩一体,xia,ti
遐迩著闻,xia,wen
遐方绝壤,xia,rang
遐方绝域,xia,yu
遐州僻壤,xia,rang
瑕不掩瑜,xia,yu
瑕不揜瑜,xia,yu
瑕瑜互见,xia,xian
霞光万道,xia,dao
霞明玉映,xia,ying
霞裙月帔,xia,pei
霞思天想,xia,xiang
霞思云想,xia,xiang
霞蔚云蒸,xia,zheng
霞友云朋,xia,peng
霞姿月韵,xia,yun
下阪走丸,xia,wan
下坂走丸,xia,wan
下笔成篇,xia,pian
下笔成文,xia,wen
下笔成章,xia,zhang
下笔千言,xia,yan
下笔千言，离题万里,xia,li
下笔如神,xia,shen
下笔有神,xia,shen
下不为例,xia,li
下车泣罪,xia,zui
下车伊始,xia,shi
下车之始,xia,shi
下车作威,xia,wei
下回分解,xia,jie
下井投石,xia,shi
下里巴人,xia,ren
下陵上替,xia,ti
下落不明,xia,ming
下马冯妇,xia,fu
下马看花,xia,hua
下马威,xia,wei
下气怡色,xia,se
下气怡声,xia,sheng
下乔木入幽谷,xia,gu
下乔迁谷,xia,gu
下乔入幽,xia,you
下情上达,xia,da
下塞上聋,xia,long
下学上达,xia,da
下愚不移,xia,yi
下逐客令,xia,ling
夏虫不可以语冰,xia,bing
夏虫朝菌,xia,jun
夏虫疑冰,xia,bing
夏虫语冰,xia,bing
夏鼎商彝,xia,yi
夏炉冬扇,xia,shan
夏日可畏,xia,wei
夏五郭公,xia,gong
夏雨雨人,xia,ren
仙风道格,xian,ge
仙风道骨,xian,gu
仙风道气,xian,qi
仙露明珠,xian,zhu
仙山楼阁,xian,ge
仙山琼阁,xian,ge
仙液琼浆,xian,jiang
仙姿佚貌,xian,mao
仙姿玉貌,xian,mao
仙姿玉色,xian,se
仙姿玉质,xian,zhi
先得我心,xian,xin
先睹为快,xian,kuai
先断后闻,xian,wen
先发制人,xian,ren
先公后私,xian,si
先号后庆,xian,qing
先号后笑,xian,xiao
先河后海,xian,hai
先花后果,xian,guo
先见之明,xian,ming
先来后到,xian,dao
先礼后兵,xian,bing
先难后获,xian,huo
先驱蝼蚁,xian,yi
先人后己,xian,ji
先入为主,xian,zhu
先入之见,xian,jian
先声夺人,xian,ren
先声后实,xian,shi
先圣先师,xian,shi
先天不足,xian,zu
先我着鞭,xian,bian
先悉必具,xian,ju
先下手为强,xian,qiang
先小人，后君子,xian,zi
先笑后号,xian,hao
先行后闻,xian,wen
先意承颜,xian,yan
先意承旨,xian,zhi
先意承指,xian,zhi
先意承志,xian,zhi
先意希旨,xian,zhi
先忧后乐,xian,le
先斩后奏,xian,zou
先知先觉,xian,jue
先自隗始,xian,shi
纤尘不染,xian,ran
纤介之祸,xian,huo
纤介之失,xian,shi
纤芥之疾,xian,ji
纤悉无遗,xian,yi
掀风鼓浪,xian,lang
掀拳裸袖,xian,xiu
掀天动地,xian,di
